,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage
8137,17249,0.0,KIA,RIO,2017,Sedan,No,Petrol,1.6,40000
8138,23521,584.0,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8,64270
8139,12544,1185.0,SUBARU,Forester,2009,Jeep,No,Petrol,2.5,115000
8140,3450,607.0,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,9626
8141,6272,0.0,BMW,528,1999,Sedan,No,Petrol,2.8,26000
8142,12541,0.0,FIAT,500 sport,2012,Coupe,Yes,Petrol,1.4,81000
8143,21639,1885.0,PORSCHE,Cayenne,2010,Jeep,Yes,Petrol,4.8,134864
8144,38229,833.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,172803
8145,188,862.0,SUBARU,Impreza,2011,Sedan,Yes,Petrol,2.5,113061
8146,1019,862.0,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,174790
8147,73071,1646.0,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,188078
8148,14113,761.0,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,95863
8149,13877,639.0,CHEVROLET,Cruze,2014,Sedan,Yes,Diesel,2.0,292097
8150,19444,0.0,KIA,Optima,2011,Sedan,Yes,Petrol,2.4,83000
8151,3136,781.0,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379
8152,10036,448.0,HONDA,Insight,2012,Hatchback,No,Hybrid,1.3,119000
8153,20385,0.0,FORD,Transit Tourneo,2012,Microbus,No,Diesel,2.2,125000
8154,1333,761.0,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,116992
8155,11917,0.0,MERCEDES-BENZ,ML 320,2003,Jeep,Yes,Petrol,3.2,227200
8156,12231,862.0,TOYOTA,Camry,2011,Sedan,No,Petrol,2.5,150000
8157,40026,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,116365
8158,15367,781.0,CHEVROLET,Trax,2018,Jeep,Yes,Petrol,1.4,1405
8159,314,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,149486
8160,12544,5666.0,TOYOTA,Ipsum,2004,Minivan,No,Petrol,2.4,133000
8161,18503,308.0,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,112000
8162,1019,1055.0,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,138038
8163,10976,0.0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.1,220800
8164,114154,1017.0,BMW,530,2017,Sedan,Yes,Petrol,2.0,42000
8165,25089,0.0,HYUNDAI,Azera,2014,Sedan,Yes,Petrol,3.3,50000
8166,30,0.0,HONDA,FIT,2003,Hatchback,No,Petrol,1.5,0
8167,25089,0.0,MERCEDES-BENZ,GL 450,2012,Jeep,Yes,Petrol,4.5,9600
8168,188,1659.0,TOYOTA,Tundra,2014,Jeep,Yes,Petrol,5.7,101928
8169,22580,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,126018
8170,14269,642.0,FORD,C-MAX SE,2012,Hatchback,No,Hybrid,2.0,10084
8171,31581,777.0,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,175342
8172,42337,1277.0,JEEP,Compass,2018,Jeep,Yes,Petrol,2.4,16500
8173,24775,779.0,TOYOTA,Camry HYBRID,2013,Sedan,No,Hybrid,2.5,119000
8174,31988,0.0,MERCEDES-BENZ,E 200,2012,Sedan,Yes,Petrol,2.0,120000
8175,13799,642.0,BMW,328,2012,Sedan,Yes,Petrol,2.0,126000
8176,51526,891.0,HONDA,Civic,2016,Sedan,Yes,Petrol,2.0,57000
8177,32929,0.0,CHEVROLET,Equinox,2016,Jeep,No,Petrol,2.4,57600
8178,40,0.0,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,229000
8179,8781,574.0,HONDA,Civic,2010,Sedan,Yes,Hybrid,1.3,169000
8180,15681,1811.0,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,275240
8181,35800,975.0,AUDI,Q5,2012,Jeep,Yes,Petrol,3.2,98000
8182,8467,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,464656
8183,37476,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,24526
8184,25500,0.0,MERCEDES-BENZ,Sprinter,2011,Microbus,No,Diesel,2.5,1000
8185,30,0.0,NISSAN,Tiida,2005,Hatchback,No,Petrol,1.5,0
8186,220,1327.0,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,47688
8187,14113,0.0,FIAT,500,2015,Hatchback,Yes,Petrol,1.4,84000
8188,10976,0.0,BMW,525,2003,Sedan,Yes,Petrol,2.5,0
8189,23521,0.0,TOYOTA,Estima,2009,Minivan,No,Hybrid,2.4,155000
8190,56848,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,83535
8191,11290,843.0,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,170000
8192,39201,0.0,BMW,535,2012,Sedan,Yes,Petrol,3.0,141000
8193,9095,843.0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,102000
8194,3450,585.0,TOYOTA,Prius,2013,Hatchback,Yes,Hybrid,1.8,74838
8195,10036,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,347600
8196,13642,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,64496
8197,7527,0.0,MAZDA,Demio Sport,2004,Hatchback,No,Petrol,1.5,164004
8198,9408,0.0,MERCEDES-BENZ,E 230,1996,Limousine,No,CNG,2.3,310000
8199,20005,836.0,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2.0,180204
8200,1019,831.0,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,25635
8201,24462,1017.0,LEXUS,IS 250 TURBO,2017,Sedan,Yes,Petrol,2.0,36000
8202,36366,1017.0,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2.0,148510
8203,8467,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,313922
8204,17876,1024.0,MERCEDES-BENZ,C 250,2010,Sedan,Yes,Petrol,2.5,219000
8205,2430,1598.0,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.0,175614
8206,314,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,26802
8207,7683,0.0,NISSAN,Tiida,2006,Hatchback,Yes,Petrol,1.5,134000
8208,5018,1624.0,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139
8209,17249,0.0,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,131200
8210,22000,777.0,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,107000
8211,7840,0.0,TOYOTA,Ist,2004,Sedan,No,Petrol,1.3,11700
8212,9700,640.0,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,52192
8213,15994,584.0,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,78000
8214,20385,0.0,CHEVROLET,Volt,2012,Hatchback,No,Plug-in Hybrid,1.4,165900
8215,5500,1236.0,HONDA,FIT,2011,Hatchback,No,Petrol,1.3,50000
8216,10406,1047.0,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,51385
8217,20385,0.0,MITSUBISHI,Outlander,2008,Jeep,No,Petrol,3.0,0
8218,13013,0.0,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,147000
8219,17813,836.0,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.0,41124
8220,9543,583.0,CHEVROLET,Aveo,2011,Sedan,Yes,Petrol,1.6,193425
8221,42337,1017.0,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.0,27453
8222,18973,530.0,CHEVROLET,Aveo,2013,Hatchback,Yes,Petrol,1.6,71309
8223,5018,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549
8224,5500,0.0,MERCEDES-BENZ,Vito,2001,Minivan,No,Diesel,2.2,318000
8225,5018,779.0,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510
8226,25299,707.0,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,326612
8227,16323,836.0,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,95510
8228,80,0.0,VOLKSWAGEN,Jetta,2017,Sedan,Yes,Petrol,1.4,0
8229,8006,761.0,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,164466
8230,5331,1288.0,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.0,51258
8231,941,1850.0,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,364523
8232,5184,687.0,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,93914
8233,18189,738.0,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4,26000
8234,4547,155.0,VOLKSWAGEN,Scirocco,2015,Sedan,Yes,Petrol,0.2,111965
8235,28539,2715.0,CHEVROLET,Silverado,2018,Jeep,Yes,Petrol,5.3,28890
8236,6899,789.0,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.6,145060
8237,6272,0.0,MAZDA,Demio,2004,Sedan,No,Petrol,1.3,230000
8238,26343,777.0,SUBARU,Forester,2014,Jeep,Yes,Petrol,2.5,95000
8239,8154,0.0,MERCEDES-BENZ,Vito,2003,Goods wagon,No,Diesel,2.2,395000
8240,6899,0.0,HONDA,Cr-v,1998,Jeep,No,Petrol,2.0,282099
8241,16621,0.0,TOYOTA,Prius C,2013,Sedan,No,Hybrid,1.5,105000
8242,7213,1437.0,OPEL,Astra,2004,Goods wagon,No,Diesel,1.7,1800000
8243,314,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,26802
8244,17562,0.0,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,74000
8245,8985,308.0,TOYOTA,Aqua,2015,Hatchback,Yes,Hybrid,1.5,154540
8246,54568,1360.0,LEXUS,GX 470,2013,Jeep,Yes,Petrol,4.6,202651
8247,7213,0.0,TOYOTA,Prius,2005,Sedan,No,Petrol,1.5,126000
8248,12121,502.0,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,105900
8249,392,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,0
8250,470,645.0,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,32974
8251,22894,0.0,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,158400
8252,10976,0.0,OPEL,Astra,2005,Goods wagon,No,Petrol,1.8,1111
8253,39201,900.0,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,50800
8254,2509,1211.0,CADILLAC,SRX,2010,Sedan,Yes,Petrol,3.0,216155
8255,18817,585.0,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,125000
8256,18826,583.0,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,173678
8257,6272,0.0,MERCEDES-BENZ,280,1997,Sedan,No,CNG,2.8,30000
8258,21103,862.0,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,232078
8259,9565,1058.0,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,285186
8260,14583,1342.0,FORD,F150,2017,Pickup,Yes,Petrol,2.7,118462
8261,32615,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,60000
8262,7370,0.0,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,151000
8263,18092,707.0,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2.0,139924
8264,15367,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,339603
8265,25889,1099.0,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,93376
8266,16327,836.0,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2.0,95510
8267,11604,0.0,TOYOTA,Vitz,2012,Sedan,No,Petrol,1.0,110000
8268,2979,1172.0,KIA,Sorento,2011,Jeep,Yes,Petrol,3.5,309570
8269,5341,790.0,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,94201
8270,2000,0.0,HONDA,Civic,1995,Sedan,No,Petrol,1.4,210000
8271,8467,777.0,NISSAN,Frontier,2014,Sedan,Yes,Petrol,2.5,86203
8272,37633,891.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,194067
8273,49459,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2.0,49829
8274,862,1104.0,AUDI,Q7,2015,Jeep,Yes,Petrol,3.0,264014
8275,26657,0.0,TOYOTA,Camry,2013,Sedan,No,Hybrid,2.5,152000
8276,157,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,296395
8277,37633,0.0,MAZDA,CX-3,2015,Hatchback,No,Petrol,2.0,20000
8278,14740,562.0,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4,73000
8279,20385,0.0,MERCEDES-BENZ,Sprinter,2005,Microbus,No,Diesel,2.2,1000
8280,10663,0.0,BMW,525 ///M,2001,Sedan,No,Petrol,2.5,76550
8281,8781,0.0,TOYOTA,Ist,2002,Hatchback,No,Petrol,1.5,117000
8282,392,779.0,TOYOTA,Camry,2013,Jeep,Yes,Hybrid,2.5,493571
8283,6272,0.0,VOLKSWAGEN,Golf,2002,Hatchback,Yes,Petrol,1.8,200000
8284,17562,1356.0,LEXUS,GX 470,2014,Jeep,Yes,Petrol,4.6,146218
8285,15053,0.0,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,143000
8286,1490,831.0,HONDA,Cr-v,2011,Jeep,Yes,Petrol,2.4,272542
8287,25089,0.0,TOYOTA,Camry XLE,2014,Sedan,No,Petrol,2.5,75000
8288,24462,0.0,CHEVROLET,Volt Full Packet,2012,Sedan,Yes,Plug-in Hybrid,1.4,113600
8289,34184,0.0,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,157000
8290,12858,765.0,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2.0,159928
8291,94,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,221688
8292,35046,640.0,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,149792
8293,44862,891.0,HONDA,Civic,2016,Sedan,Yes,Petrol,2.0,36808
8294,392,934.0,NISSAN,Altima,2015,Sedan,Yes,Petrol,2.5,217960
8295,5802,1055.0,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,107800
8296,33230,639.0,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,137469
8297,3450,0.0,MERCEDES-BENZ,C 180,1995,Sedan,No,Petrol,1.8,20000
8298,32979,777.0,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,122614
8299,13500,0.0,HONDA,Fred HIBRIDI,2012,Minivan,No,Hybrid,1.5,195000
8300,21040,595.0,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,67986
8301,28423,777.0,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,190000
8302,79782,1058.0,FORD,F150,2012,Sedan,Yes,Petrol,3.5,142930
8303,251,1750.0,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,318467
8304,706,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312
8305,15053,777.0,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,107000
8306,3500,0.0,MERCEDES-BENZ,E 240,2002,Universal,No,Petrol,2.4,20000
8307,706,1203.0,DODGE,Durango,2011,Jeep,Yes,Petrol,3.6,344814
8308,15681,562.0,CHEVROLET,Cruze,2015,Sedan,No,Petrol,1.4,75000
8309,4077,0.0,OPEL,Astra,1997,Sedan,No,Petrol,1.6,180000
8310,17876,0.0,MERCEDES-BENZ,Sprinter,2005,Microbus,No,Diesel,2.2,267000
8311,14426,584.0,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.8,68000
8312,627,1750.0,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,277405
8313,21639,0.0,SUBARU,Forester 4x4,2013,Jeep,No,Petrol,2.5,75000
8314,706,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,381365
8315,17249,475.0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.4,100000
8316,2274,394.0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,128739
8317,23521,528.0,NISSAN,Juke Nismo RS,2014,Jeep,Yes,Petrol,1.6,70900
8318,392,690.0,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,27038
8319,17562,0.0,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,13500
8320,56450,1053.0,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3.5,190000
8321,9832,583.0,DAEWOO,Lacetti,2011,Sedan,Yes,Petrol,1.6,151842
8322,3763,259.0,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,138491
8323,18826,707.0,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.0,117543
8324,1646,441.0,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,77830
8325,1568,1172.0,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,226251
8326,11290,503.0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,139005
8327,29793,0.0,MERCEDES-BENZ,Sprinter,2004,Microbus,No,Diesel,2.2,371500
8328,17346,781.0,HYUNDAI,H1,2012,Universal,Yes,Diesel,2.5,230000
8329,44724,971.0,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,137986
8330,17923,836.0,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,173169
8331,77775,0.0,MERCEDES-BENZ,E 400,2017,Coupe,Yes,Petrol,3.0,6200
8332,282,781.0,TOYOTA,RAV 4,2012,Jeep,Yes,Petrol,2.5,73136
8333,11604,0.0,MERCEDES-BENZ,E 270 4,2000,Sedan,No,Diesel,2.7,335000
8334,19416,531.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,143502
8335,1725,259.0,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,133195
8336,20071,0.0,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,112000
8337,45,0.0,HONDA,FIT,2007,Hatchback,No,Petrol,1.3,150000
8338,11917,0.0,MERCEDES-BENZ,S 320,2000,Sedan,Yes,CNG,3.2,210000
8339,15053,738.0,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4,8960
8340,28852,1017.0,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2.0,20000
8341,48998,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,104667
8342,35962,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,190000
8343,17876,1301.0,BMW,X6,2014,Jeep,Yes,Petrol,4.4,62192
8344,13269,1018.0,HYUNDAI,Grandeur,2011,Sedan,Yes,LPG,3.0,406000
8345,33575,639.0,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,87720
8346,8467,0.0,MERCEDES-BENZ,E 320,1996,Sedan,Yes,CNG,3.2,224643
8347,31747,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,20900
8348,23521,0.0,TOYOTA,Camry Hybrid,2012,Sedan,Yes,Hybrid,2.5,155000
8349,11133,1268.0,HONDA,FIT,2012,Sedan,No,Hybrid,1.5,90000
8350,24148,900.0,HYUNDAI,Sonata,2015,Sedan,No,Petrol,2.4,120000
8351,59834,690.0,HONDA,Civic,2016,Sedan,Yes,Petrol,1.5,3785
8352,8467,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,583499
8353,10349,915.0,BMW,X5,2014,Jeep,Yes,Diesel,3.0,0
8354,15994,919.0,BMW,X5,2012,Jeep,Yes,Petrol,3.0,232789
8355,78,1405.0,BMW,X5,2009,Jeep,Yes,Diesel,3.0,229854
8356,36865,639.0,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,144009
8357,15053,781.0,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4,37400
8358,15681,966.0,CHEVROLET,Lacetti,2009,Sedan,Yes,Diesel,2.0,6500
8359,18817,0.0,VOLKSWAGEN,Phaeton,2008,Sedan,Yes,Petrol,3.2,138000
8360,36231,1091.0,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,182541
8361,1646,1750.0,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269162
8362,23207,1172.0,NISSAN,Quest,2011,Minivan,No,Petrol,3.5,89000
8363,31047,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,70994
8364,6899,1111.0,HONDA,FIT,2012,Hatchback,No,Petrol,1.3,146000
8365,21768,707.0,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,172392
8366,60213,0.0,MERCEDES-BENZ,ML 350 4 MATIC,2014,Jeep,Yes,Petrol,3.5,107329
8367,34419,730.0,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,18498
8368,157,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,377379
8369,31047,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,132349
8370,314,934.0,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,150259
8371,23207,730.0,HYUNDAI,Elantra,2016,Sedan,Yes,Diesel,1.6,33017
8372,29793,1077.0,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2.0,4330
8373,21395,629.0,HYUNDAI,I30,2015,Hatchback,Yes,Diesel,1.6,170000
8374,60502,831.0,HONDA,FIT,2018,Hatchback,Yes,Petrol,1.5,8000
8375,6899,0.0,MERCEDES-BENZ,SLK 230,1998,Cabriolet,No,Petrol,2.3,202000
8376,46490,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,90220
8377,5959,1282.0,KIA,Sportage,2007,Jeep,Yes,Diesel,2.0,71168
8378,14122,707.0,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,67630
8379,8154,919.0,BMW,X5,2012,Jeep,Yes,Diesel,3.0,103458
8380,1490,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106
8381,19130,0.0,MERCEDES-BENZ,E 200,2006,Sedan,Yes,Diesel,2.2,270000
8382,8000,1111.0,TOYOTA,Vitz,2012,Hatchback,No,Petrol,1.3,193000
8383,8467,765.0,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,610412
8384,11917,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,354648
8385,24148,0.0,TOYOTA,Prius C,2015,Sedan,Yes,Petrol,1.5,47500
8386,470,1493.0,TOYOTA,Tacoma,2016,Pickup,Yes,Petrol,3.5,131882
8387,21953,781.0,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,109500
8388,15367,0.0,FORD,Fiesta,2017,Sedan,No,Petrol,1.6,41000
8389,7213,481.0,HYUNDAI,Sonata,2017,Sedan,Yes,Hybrid,2.0,138459
8390,21012,0.0,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,145600
8391,15681,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,295970
8392,25089,2736.0,TOYOTA,Tundra,2017,Jeep,Yes,Petrol,5.7,123862
8393,51373,765.0,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,63323
8394,10663,0.0,MERCEDES-BENZ,Vito,2001,Minivan,No,CNG,2.3,0
8395,16766,1266.0,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,3.8,114021
8396,40634,831.0,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,25758
8397,16308,0.0,BMW,525,2004,Sedan,Yes,Diesel,2.5,265000
8398,28391,640.0,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,45881
8399,19500,1586.0,NISSAN,X-Terra,2010,Jeep,Yes,Petrol,4.0,145000
8400,5331,0.0,HONDA,Cr-v,1996,Jeep,No,Petrol,2.0,30000
8401,220,810.0,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,83106
8402,13799,639.0,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,185302
8403,6899,1307.0,CHRYSLER,300,2015,Sedan,Yes,Petrol,3.6,139712
8404,23828,1324.0,HYUNDAI,Genesis,2010,Sedan,Yes,Petrol,3.3,238558
8405,50,0.0,TOYOTA,Aqua,2014,Sedan,No,Hybrid,1.5,111000
8406,62493,831.0,HONDA,Civic,2018,Coupe,Yes,Petrol,1.5,8520
8407,70,0.0,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,64000
8408,21326,586.0,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,95000
8409,7840,0.0,SUBARU,Forester,2003,Sedan,No,Petrol,2.0,174000
8410,11604,645.0,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,287100
8411,13485,0.0,MITSUBISHI,Outlander,2006,Jeep,No,CNG,2.4,110500
8412,16618,531.0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,115471
8413,1882,746.0,TOYOTA,Prius,2009,Sedan,Yes,Hybrid,1.5,142426
8414,470,1079.0,MERCEDES-BENZ,CLA 250,2018,Hatchback,Yes,Petrol,2.0,15806
8415,54954,1091.0,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,2.5,63000
8416,11290,746.0,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,237872
8417,22433,779.0,HYUNDAI,H1,2013,Minivan,Yes,Diesel,2.5,69315
8418,549,1017.0,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2.0,21246
8419,54349,1017.0,HONDA,Civic,2017,Sedan,Yes,Petrol,2.0,16000
8420,149,0.0,MERCEDES-BENZ,S 550,2009,Sedan,Yes,Petrol,5.5,90000
8421,157,1172.0,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.5,220323
8422,1176,915.0,BMW,435,2014,Coupe,Yes,Petrol,3.0,90029
8423,37291,749.0,JEEP,Compass,2014,Jeep,Yes,Petrol,2.4,84414
8424,9722,1030.0,NISSAN,Note,2014,Hatchback,No,Petrol,1.2,125000
8425,14426,0.0,SUZUKI,Grand Vitara,2006,Jeep,No,Petrol,2.7,86000
8426,4200,0.0,MAZDA,Millenia,1998,Sedan,No,Petrol,2.0,160000
8427,13172,0.0,FORD,Transit,2006,Microbus,No,Diesel,2.2,1500000
8428,9722,1292.0,LAND ROVER,Range Rover,2016,Jeep,Yes,Diesel,3.0,79496
8429,15681,0.0,TOYOTA,Camry,2006,Sedan,No,Petrol,2.4,184000
8430,549,259.0,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,138491
8431,15681,891.0,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,258942
8432,8154,0.0,OPEL,Astra G,2000,Sedan,No,Petrol,1.6,225000
8433,12858,779.0,FORD,Fusion,2013,Sedan,No,Petrol,2.5,83718
8434,15367,503.0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,132462
8435,17876,697.0,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,71777
8436,22580,697.0,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,39000
8437,96071,1178.0,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,2.2,5964
8438,9261,707.0,CHEVROLET,Cruze,2011,Sedan,Yes,Diesel,2.0,52715
8439,39829,505.0,FORD,Fusion,2018,Sedan,Yes,Hybrid,2.0,39000
